sku_id,week_start,units_sold,revenue,promo_flag,is_holiday,on_hand_units,on_order_units,lead_time_days,reorder_point,category,subcategory,unit_cost,list_price,launch_date,month,week_of_year,weeks_since_launch,lag_1w,lag_2w,lag_4w,lag_8w,rolling_mean_4w,rolling_std_4w,rolling_mean_8w,rolling_std_8w,momentum_4w,category_code
SKU0007,2024-07-30,62,431769.86,0,0,74.0,142.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,7,31,30,48.0,51.0,72.0,140.0,54.75,11.586630226256466,69.75,31.07939142629037,-30.0,3
SKU0007,2024-08-06,63,438733.89,0,0,98.0,263.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,8,32,31,62.0,48.0,48.0,64.0,52.25,6.6520673478250325,60.0,12.682946931101734,-15.5,3
SKU0007,2024-08-13,51,355165.52999999997,0,1,76.0,0.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,8,33,32,63.0,62.0,51.0,83.0,56.0,7.615773105863906,59.875,12.642756254641855,-7.75,3
SKU0007,2024-08-20,48,334273.44,0,0,130.0,289.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,8,34,33,51.0,63.0,48.0,52.0,56.0,7.615773105863906,55.875,8.741322227541685,0.25,3
SKU0007,2024-08-27,47,327309.41000000003,0,0,71.0,0.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,8,35,34,48.0,51.0,62.0,72.0,56.0,7.615773105863906,55.375,9.10160896294088,1.25,3
SKU0007,2024-09-03,39,271597.17,0,0,94.0,146.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,9,36,35,47.0,48.0,63.0,48.0,52.25,7.3654599313281155,52.25,6.497252166438189,0.0,3
SKU0007,2024-09-10,35,243741.05,0,0,75.0,0.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,9,37,36,39.0,47.0,51.0,51.0,46.25,5.1234753829797945,51.125,7.954109450017468,-9.75,3
SKU0007,2024-09-17,39,271597.17,0,0,59.0,0.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,9,38,37,35.0,39.0,48.0,48.0,42.25,6.291528696058954,49.125,9.789754119194503,-13.75,3
SKU0007,2024-09-24,25,174100.75,0,0,79.0,265.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,9,39,38,39.0,35.0,47.0,62.0,40.0,5.033222956847162,48.0,10.433462649434409,-16.0,3
SKU0007,2024-10-01,55,383021.65,0,1,68.0,183.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,10,40,39,25.0,39.0,39.0,63.0,34.5,6.608075867199665,43.375,11.488348134398734,-17.75,3
SKU0007,2024-10-08,34,236777.02,0,0,50.0,168.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,10,41,40,55.0,25.0,35.0,51.0,38.5,12.476644848141932,42.375,9.753204601565582,-7.75,3
SKU0007,2024-10-15,37,257669.11,0,0,46.0,155.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,10,42,41,34.0,55.0,39.0,48.0,38.25,12.579745625409123,40.25,9.45289071433405,-4.0,3
SKU0007,2024-10-22,60,377102.23,1,0,85.0,269.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,10,43,42,37.0,34.0,25.0,47.0,37.75,12.579745625409123,38.875,8.95125689498408,-2.25,3
SKU0007,2024-10-29,79,467634.61,1,1,83.0,277.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,10,44,43,60.0,37.0,55.0,39.0,46.5,12.922847983320084,40.5,11.46423008442222,12.0,3
SKU0007,2024-11-05,52,346460.49,1,0,64.0,215.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,11,45,44,79.0,60.0,34.0,35.0,52.5,21.142374511865974,45.5,17.728105208558365,14.0,3
SKU0007,2024-11-12,51,355165.52999999997,0,0,77.0,257.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,11,46,45,52.0,79.0,37.0,39.0,57.0,17.4928556845359,47.625,17.303488500464706,18.75,3
SKU0007,2024-11-19,48,334273.44,0,0,61.0,0.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,11,47,46,51.0,52.0,60.0,25.0,60.5,12.974333637352375,49.125,16.965826997652833,22.75,3
SKU0007,2024-11-26,61,424805.83,0,0,82.0,227.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,11,48,47,48.0,51.0,79.0,55.0,57.5,14.433756729740644,52.0,13.97957694025722,11.0,3
SKU0007,2024-12-03,44,306417.32,0,0,80.0,246.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,12,49,48,61.0,48.0,52.0,34.0,53.0,5.59761854124889,52.75,14.320315239945963,0.5,3
SKU0007,2024-12-10,45,313381.35,0,0,57.0,106.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,12,50,49,44.0,61.0,51.0,37.0,51.0,7.257180352359081,54.0,12.806248474865697,-6.0,3
SKU0007,2024-12-17,92,566523.84,1,0,60.0,200.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,12,51,50,45.0,44.0,48.0,60.0,49.5,7.852812659593165,55.0,11.538754575033526,-11.0,3
SKU0007,2024-12-24,125,739928.18,1,1,84.0,282.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,12,52,51,92.0,45.0,61.0,79.0,60.5,22.397916569776456,59.0,17.517338349679235,3.0,3
SKU0007,2024-12-31,93,622584.28,1,1,62.0,140.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,12,1,52,125.0,92.0,44.0,52.0,76.5,39.331920878594275,64.75,28.882767971825103,23.5,3
SKU0007,2025-01-07,75,522302.25,0,0,106.0,215.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,1,2,53,93.0,125.0,45.0,51.0,88.75,32.948191654980604,69.875,29.916252152586612,37.75,3
SKU0007,2025-01-14,132,790765.6,1,0,56.0,0.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,1,3,54,75.0,93.0,92.0,48.0,96.25,20.870633275809663,72.875,28.940517815487883,46.75,3
SKU0007,2025-01-21,95,622932.48,1,0,68.0,116.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,1,4,55,132.0,75.0,125.0,61.0,106.25,26.87470930075338,83.375,33.504530610479705,45.75,3
SKU0007,2025-01-28,77,536230.31,0,0,52.0,0.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,1,5,56,95.0,132.0,93.0,44.0,98.75,23.92174742781138,87.625,32.3990189445827,22.25,3
SKU0007,2025-02-04,111,773007.3300000001,0,0,62.0,192.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,2,6,57,77.0,95.0,75.0,45.0,94.75,26.41180291713032,91.75,27.829840100151493,6.0,3
SKU0007,2025-02-11,88,612834.64,0,0,70.0,236.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,2,7,58,111.0,77.0,132.0,92.0,103.75,23.40049857018721,100.0,20.914793124211663,7.5,3
SKU0007,2025-02-18,84,584978.52,0,0,50.0,163.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,2,8,59,88.0,111.0,95.0,125.0,92.75,14.244882121894406,99.5,21.17950491799628,-13.5,3
SKU0007,2025-02-25,103,717295.09,0,0,97.0,215.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,2,9,60,84.0,88.0,77.0,93.0,90.0,14.719601443879752,94.375,18.973195378141842,-8.75,3
SKU0007,2025-03-04,94,654618.82,0,0,85.0,279.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,3,10,61,103.0,84.0,111.0,75.0,96.5,12.662279942148396,95.625,19.19774912401377,1.75,3
SKU0007,2025-03-11,84,584978.52,0,0,66.0,0.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,3,11,62,94.0,103.0,88.0,132.0,92.25,8.26135582092917,98.0,17.369924746937905,-11.5,3
SKU0007,2025-03-18,78,543194.34,0,0,65.0,218.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,3,12,63,84.0,94.0,84.0,95.0,91.25,9.142392101268333,92.0,11.109841197270619,-1.5,3
SKU0007,2025-03-25,92,640690.76,0,0,54.0,183.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,3,13,64,78.0,84.0,103.0,77.0,89.75,11.026483271348742,89.875,12.040853078463455,-0.25,3
SKU0007,2025-04-01,95,661582.85,0,0,66.0,220.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,4,14,65,92.0,78.0,94.0,111.0,87.0,7.393691004272964,91.75,10.859492227013721,-9.5,3
SKU0007,2025-04-08,105,731223.15,0,0,88.0,294.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,4,15,66,95.0,92.0,84.0,88.0,87.25,7.719024117939626,89.75,7.869470848066689,-5.0,3
SKU0007,2025-04-15,95,661582.85,0,0,87.0,293.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,4,16,67,105.0,95.0,78.0,84.0,92.5,11.150485789118502,91.875,9.463274878633266,1.25,3
SKU0007,2025-04-22,100,696403.0,0,0,89.0,220.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,4,17,68,95.0,105.0,92.0,103.0,96.75,5.678908345800302,93.25,8.94027803977994,7.0,3
SKU0007,2025-04-29,93,647654.79,0,0,96.0,177.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,4,18,69,100.0,95.0,95.0,94.0,98.75,4.787135538781725,92.875,8.52622006351165,11.75,3
SKU0007,2025-05-06,89,619798.67,0,0,67.0,196.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,5,19,70,93.0,100.0,105.0,84.0,98.25,5.377421934967257,92.75,8.514693182963201,11.0,3
SKU0007,2025-05-13,81,564086.4299999999,0,0,51.0,167.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,5,20,71,89.0,93.0,95.0,78.0,94.25,4.573474244670784,93.375,7.945124291035353,1.75,3
SKU0007,2025-05-20,100,696403.0,0,0,57.0,144.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,5,21,72,81.0,89.0,100.0,92.0,90.75,7.932002689527217,93.75,7.14642767901758,-6.0,3
SKU0007,2025-05-27,117,757338.27,1,0,103.0,294.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,5,22,73,100.0,81.0,93.0,95.0,90.75,7.932002689527217,94.75,7.421012637870158,-8.0,3
SKU0007,2025-06-03,155,917510.96,1,0,63.0,0.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,6,23,74,117.0,100.0,89.0,105.0,96.75,15.58578412100806,97.5,10.823255385643323,-1.5,3
SKU0007,2025-06-10,77,518472.02999999997,1,0,79.0,265.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,6,24,75,155.0,117.0,81.0,95.0,113.25,31.478828864280626,103.75,23.16863643561516,19.0,3
SKU0007,2025-06-17,72,501410.16,0,0,97.0,286.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,6,25,76,77.0,155.0,100.0,100.0,112.25,32.87729713140463,101.5,24.945655218608998,21.5,3
SKU0007,2025-06-24,78,543194.34,0,0,108.0,252.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,6,26,77,72.0,77.0,117.0,93.0,105.25,38.80184703507468,98.0,27.060778153735978,14.5,3
SKU0007,2025-07-01,80,557122.4,0,0,56.0,126.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,7,27,78,78.0,72.0,155.0,89.0,95.5,39.75340656262471,96.125,27.96138919500041,-1.25,3
SKU0007,2025-07-08,66,459625.98,0,0,88.0,142.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,7,28,79,80.0,78.0,77.0,81.0,76.75,3.4034296427770814,95.0,28.46551798730728,-36.5,3
SKU0007,2025-07-15,77,536230.31,0,0,62.0,0.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,7,29,80,66.0,80.0,72.0,100.0,74.0,6.324555320336791,93.125,29.973500200772587,-38.25,3
SKU0007,2025-07-22,56,389985.68,0,0,114.0,276.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,7,30,81,77.0,66.0,78.0,117.0,75.25,6.2915286960589905,90.25,30.32090273816304,-30.0,3
SKU0007,2025-07-29,52,362129.56,0,0,56.0,0.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,7,31,82,56.0,77.0,80.0,155.0,69.75,10.965856099730672,82.625,30.302934794221784,-25.75,3
SKU0007,2025-08-05,41,285525.23,0,0,49.0,109.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,8,32,83,52.0,56.0,66.0,77.0,62.75,11.17661248619934,69.75,10.700467279516356,-14.0,3
SKU0007,2025-08-12,74,515338.22,0,1,83.0,278.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,8,33,84,41.0,52.0,77.0,72.0,56.5,15.066519173319374,65.25,14.210157332998518,-17.5,3
SKU0007,2025-08-19,50,348201.5,0,0,66.0,220.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,8,34,85,74.0,41.0,56.0,78.0,55.75,13.720422734012256,65.5,14.362649974350639,-19.5,3
SKU0007,2025-08-26,42,292489.26,0,0,68.0,229.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,8,35,86,50.0,74.0,52.0,80.0,54.25,14.008925726121912,62.0,14.292855358035162,-15.5,3
SKU0007,2025-09-02,57,396949.71,0,0,59.0,197.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,9,36,87,42.0,50.0,41.0,66.0,51.75,15.370426148939409,57.25,13.760710114566873,-11.0,3
SKU0007,2025-09-09,37,257669.11,0,0,86.0,288.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,9,37,88,57.0,42.0,74.0,77.0,55.75,13.622897391279642,56.125,13.303463566197454,-0.75,3
SKU0007,2025-09-16,43,299453.29,0,0,57.0,141.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,9,38,89,37.0,57.0,50.0,56.0,46.5,8.812869377601542,51.125,11.764808297873557,-9.25,3
SKU0007,2025-09-23,39,271597.17,0,0,33.0,111.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,9,39,90,43.0,37.0,42.0,52.0,44.75,8.578072821638534,49.5,11.892374507581387,-9.5,3
SKU0007,2025-09-30,55,383021.65,0,1,66.0,222.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,9,40,91,39.0,43.0,57.0,41.0,44.0,9.018499505645806,47.875,12.380139625337728,-7.75,3
SKU0007,2025-10-07,44,306417.32,0,0,98.0,201.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,10,41,92,55.0,39.0,37.0,74.0,43.5,8.06225774829857,49.625,12.258379058540218,-12.25,3
SKU0007,2025-10-14,48,334273.44,0,1,57.0,135.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,10,42,93,44.0,55.0,43.0,50.0,45.25,6.84957419601153,45.875,7.337525857827416,-1.25,3
SKU0007,2025-10-21,71,447438.92,1,0,83.0,278.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,10,43,94,48.0,44.0,39.0,42.0,46.5,6.757711644237789,45.625,7.209864274529937,1.75,3
SKU0007,2025-10-28,85,503151.16000000003,1,0,84.0,239.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,10,44,95,71.0,48.0,55.0,57.0,54.5,11.902380714238097,49.25,11.272596354497432,10.5,3
SKU0007,2025-11-04,60,396949.71,1,0,98.0,267.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,11,45,96,85.0,71.0,44.0,37.0,62.0,19.407902170679524,52.75,16.943182362573708,18.5,3
SKU0007,2025-11-11,45,313381.35,0,0,85.0,204.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,11,46,97,60.0,85.0,48.0,43.0,66.0,15.769168230019837,55.625,15.801785613386508,20.75,3
SKU0007,2025-11-18,54,376057.62,0,0,90.0,284.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,11,47,98,45.0,60.0,71.0,39.0,65.25,16.938614661968877,55.875,15.587884489472684,18.75,3
SKU0007,2025-11-25,61,424805.82999999996,0,0,62.0,135.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,11,48,99,54.0,45.0,85.0,55.0,61.0,17.146428199482255,57.75,14.099138778156433,6.5,3
SKU0007,2025-12-02,66,459625.98,0,0,89.0,152.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,12,49,100,61.0,54.0,60.0,44.0,55.0,7.348469228349555,58.5,14.09153748075166,-7.0,3
SKU0007,2025-12-09,59,410877.77,0,0,86.0,129.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,12,50,101,66.0,61.0,45.0,48.0,56.5,9.110433579144315,61.25,12.958725686909638,-9.5,3
SKU0007,2025-12-16,96,600647.59,1,0,56.0,0.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,12,51,102,59.0,66.0,54.0,71.0,60.0,4.966554808583809,62.625,11.891623702662075,-5.25,3
SKU0007,2025-12-23,139,822800.15,1,1,52.0,175.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,12,52,103,96.0,59.0,61.0,85.0,70.5,17.25301905947672,65.75,16.71398046119305,9.5,3
SKU0007,2025-12-30,29,171663.34,1,0,52.0,175.0,14.0,51.0,Small Appliances,Lamps,3460.77,6964.03,2024-01-01,12,1,104,139.0,96.0,66.0,60.0,90.0,36.39597047293377,72.5,30.67339470709336,35.0,3
SKU0008,2025-05-20,147,1209620.3699999999,0,0,64.0,0.0,7.0,54.0,Decor,Vases,3867.68,8228.71,2025-03-26,5,21,7,136.0,148.0,151.0,132.0,151.0,13.638181696985852,157.5,20.02141710411985,-13.0,0
SKU0008,2025-05-27,186,1419452.48,1,0,60.0,200.0,7.0,54.0,Decor,Vases,3867.68,8228.71,2025-03-26,5,22,8,147.0,136.0,169.0,158.0,150.0,13.784048752090218,159.375,17.880056727298953,-18.75,0
SKU0008,2025-06-03,266,1860511.33,1,0,90.0,150.0,7.0,54.0,Decor,Vases,3867.68,8228.71,2025-03-26,6,23,9,186.0,147.0,148.0,191.0,154.25,21.85368008673444,162.875,20.16671585983768,-17.25,0
SKU0008,2025-06-10,164,1303839.1,1,0,57.0,190.0,7.0,54.0,Decor,Vases,3867.68,8228.71,2025-03-26,6,24,10,266.0,186.0,136.0,175.0,183.75,58.88052875668379,172.25,41.382363393117124,23.0,0
SKU0008,2025-06-17,140,1152019.4,0,0,66.0,221.0,7.0,54.0,Decor,Vases,3867.68,8228.71,2025-03-26,6,25,11,164.0,266.0,147.0,151.0,190.75,52.64582921118569,170.875,41.46060953311158,39.75,0
SKU0008,2025-06-24,153,1258992.63,0,0,60.0,200.0,7.0,54.0,Decor,Vases,3867.68,8228.71,2025-03-26,6,26,12,140.0,164.0,186.0,169.0,189.0,54.66260147486579,169.5,42.38598151006331,39.0,0
SKU0008,2025-07-01,134,1102647.14,0,0,38.0,127.0,7.0,54.0,Decor,Vases,3867.68,8228.71,2025-03-26,7,27,13,153.0,140.0,266.0,148.0,180.75,57.67365082947324,167.5,42.7885164834812,26.5,0
SKU0008,2025-07-08,124,1020360.04,0,0,71.0,150.0,7.0,54.0,Decor,Vases,3867.68,8228.71,2025-03-26,7,28,14,134.0,153.0,164.0,136.0,147.75,13.425721582097546,165.75,43.96995727604409,-36.0,0
SKU0008,2025-07-15,116,954530.36,0,0,75.0,253.0,7.0,54.0,Decor,Vases,3867.68,8228.71,2025-03-26,7,29,15,124.0,134.0,140.0,147.0,137.75,12.120918557051136,164.25,45.313983965848145,-53.0,0
SKU0008,2025-07-22,87,715897.77,0,0,46.0,156.0,7.0,54.0,Decor,Vases,3867.68,8228.71,2025-03-26,7,30,16,116.0,124.0,153.0,186.0,131.75,15.966109941581468,160.375,48.23139907926016,-57.25,0
SKU0008,2025-07-29,100,822871.0,0,0,68.0,228.0,7.0,54.0,Decor,Vases,3867.68,8228.71,2025-03-26,7,31,17,87.0,116.0,134.0,266.0,115.25,20.221688027132323,148.0,53.165509764991704,-65.5,0
SKU0008,2025-08-05,109,896929.39,0,0,110.0,259.0,7.0,54.0,Decor,Vases,3867.68,8228.71,2025-03-26,8,32,18,100.0,87.0,124.0,164.0,106.75,16.520189667999176,127.25,25.971137826441105,-41.0,0
SKU0008,2025-08-12,144,1184934.24,0,1,73.0,0.0,7.0,54.0,Decor,Vases,3867.68,8228.71,2025-03-26,8,33,19,109.0,100.0,116.0,140.0,103.0,12.516655570345725,120.375,21.797362225737317,-34.75,0
SKU0008,2025-08-19,76,625381.96,0,0,57.0,0.0,7.0,54.0,Decor,Vases,3867.68,8228.71,2025-03-26,8,34,20,144.0,109.0,87.0,153.0,110.0,24.399453545793467,120.875,22.350695099449847,-21.75,0
SKU0008,2025-08-26,139,1143790.69,0,0,61.0,206.0,7.0,54.0,Decor,Vases,3867.68,8228.71,2025-03-26,8,35,21,76.0,144.0,100.0,134.0,107.25,28.182441342083905,111.25,23.10689445660259,-8.0,0
SKU0008,2025-09-02,94,773498.74,0,0,86.0,203.0,7.0,54.0,Decor,Vases,3867.68,8228.71,2025-03-26,9,36,22,139.0,76.0,109.0,124.0,117.0,31.400636936215164,111.875,23.8653215236789,10.25,0
SKU0008,2025-09-09,110,905158.1,0,0,33.0,113.0,7.0,54.0,Decor,Vases,3867.68,8228.71,2025-03-26,9,37,23,94.0,139.0,144.0,116.0,113.25,33.5,108.125,24.044230077089182,10.25,0
SKU0008,2025-09-16,78,641839.38,0,0,66.0,208.0,7.0,54.0,Decor,Vases,3867.68,8228.71,2025-03-26,9,38,24,110.0,94.0,76.0,87.0,104.75,26.725456029785533,107.375,23.85634087616959,-5.25,0
SKU0008,2025-09-23,81,666525.51,0,0,81.0,182.0,7.0,54.0,Decor,Vases,3867.68,8228.71,2025-03-26,9,39,25,78.0,110.0,139.0,100.0,105.25,26.01762223314549,106.25,25.132505986129935,-2.0,0
SKU0008,2025-09-30,88,724126.48,0,1,114.0,284.0,7.0,54.0,Decor,Vases,3867.68,8228.71,2025-03-26,9,40,26,81.0,78.0,94.0,109.0,90.75,14.591664287073858,103.875,26.658890235180994,-26.25,0
SKU0008,2025-10-07,82,674754.22,0,0,109.0,244.0,7.0,54.0,Decor,Vases,3867.68,8228.71,2025-03-26,10,41,27,88.0,81.0,110.0,144.0,89.25,14.453949863849212,101.25,27.112200732722318,-24.0,0
SKU0008,2025-10-14,110,905158.1,0,1,92.0,0.0,7.0,54.0,Decor,Vases,3867.68,8228.71,2025-03-26,10,42,28,82.0,88.0,78.0,76.0,82.25,4.193248541803035,93.5,21.40760879420479,-22.5,0
SKU0008,2025-10-21,120,924495.57,1,0,55.0,0.0,7.0,54.0,Decor,Vases,3867.68,8228.71,2025-03-26,10,43,29,110.0,82.0,81.0,139.0,90.25,13.52466881911223,97.75,20.80350245236879,-15.0,0
SKU0008,2025-10-28,176,1231015.01,1,0,67.0,224.0,7.0,54.0,Decor,Vases,3867.68,8228.71,2025-03-26,10,44,30,120.0,110.0,88.0,94.0,100.0,17.962924780409974,95.375,15.936817212264902,9.25,0
SKU0008,2025-11-04,126,982507.98,1,0,87.0,292.0,7.0,54.0,Decor,Vases,3867.68,8228.71,2025-03-26,11,45,31,176.0,120.0,82.0,110.0,122.0,39.42926155365665,105.625,32.592450922611775,32.75,0
SKU0008,2025-11-11,85,699440.3500000001,0,0,62.0,0.0,7.0,54.0,Decor,Vases,3867.68,8228.71,2025-03-26,11,46,32,126.0,176.0,110.0,78.0,133.0,29.41654863054694,107.625,33.380650939471764,50.75,0
SKU0008,2025-11-18,84,691211.64,0,0,86.0,135.0,7.0,54.0,Decor,Vases,3867.68,8228.71,2025-03-26,11,47,33,85.0,126.0,120.0,81.0,126.75,37.48221800623153,108.5,32.57518775299472,36.5,0
SKU0008,2025-11-25,103,847557.13,0,0,98.0,262.0,7.0,54.0,Decor,Vases,3867.68,8228.71,2025-03-26,11,48,34,84.0,85.0,176.0,88.0,117.75,43.48467162882418,108.875,32.228813638907475,17.75,0
SKU0008,2025-12-02,116,954530.36,0,0,86.0,0.0,7.0,54.0,Decor,Vases,3867.68,8228.71,2025-03-26,12,49,35,103.0,84.0,126.0,82.0,99.5,19.706175005143262,110.75,31.262711700317087,-22.5,0
SKU0008,2025-12-09,129,1061503.59,0,0,122.0,235.0,7.0,54.0,Decor,Vases,3867.68,8228.71,2025-03-26,12,50,36,116.0,103.0,85.0,110.0,97.0,15.383974345619094,115.0,29.027080951611868,-36.0,0
SKU0008,2025-12-16,178,1341279.73,1,0,67.0,0.0,7.0,54.0,Decor,Vases,3867.68,8228.71,2025-03-26,12,51,37,129.0,116.0,84.0,120.0,108.0,19.20069443188622,117.375,29.335193393406687,-18.75,0
SKU0008,2025-12-23,233,1629696.03,1,1,86.0,288.0,7.0,54.0,Decor,Vases,3867.68,8228.71,2025-03-26,12,52,38,178.0,129.0,103.0,176.0,131.5,32.76685317003551,124.625,36.39441676175854,13.75,0
SKU0008,2025-12-30,60,419664.20999999996,1,0,86.0,288.0,7.0,54.0,Decor,Vases,3867.68,8228.71,2025-03-26,12,1,39,233.0,178.0,116.0,126.0,164.0,53.18521097698745,131.75,50.66909455335809,64.5,0
SKU0009,2024-02-20,68,147696.0,0,0,101.0,131.0,14.0,99.0,Decor,Wall Art,1077.95,2172.0,2024-01-01,2,8,7,64.0,71.0,60.0,14.0,65.75,4.787135538781685,67.25,28.095500402326753,-3.0,0
SKU0009,2024-02-27,70,152040.0,0,0,82.0,186.0,14.0,99.0,Decor,Wall Art,1077.95,2172.0,2024-01-01,2,9,8,68.0,64.0,68.0,82.0,67.75,2.8722813232690037,74.0,18.228705776486553,-12.5,0
SKU0009,2024-03-05,66,143352.0,0,0,103.0,131.0,14.0,99.0,Decor,Wall Art,1077.95,2172.0,2024-01-01,3,10,9,70.0,68.0,71.0,63.0,68.25,3.095695936834441,72.5,17.968225924034424,-8.5,0
SKU0009,2024-03-12,66,143352.0,0,0,105.0,100.0,14.0,99.0,Decor,Wall Art,1077.95,2172.0,2024-01-01,3,11,10,66.0,70.0,64.0,116.0,67.0,2.581988897471598,72.875,17.771867817263487,-11.75,0
SKU0009,2024-03-19,69,149868.0,0,0,96.0,255.0,14.0,99.0,Decor,Wall Art,1077.95,2172.0,2024-01-01,3,12,11,66.0,66.0,68.0,60.0,67.5,1.9148542155126582,66.625,3.502550091412974,1.75,0
SKU0009,2024-03-26,73,158556.0,0,0,67.0,226.0,14.0,99.0,Decor,Wall Art,1077.95,2172.0,2024-01-01,3,13,12,69.0,66.0,70.0,68.0,67.75,2.061552812808814,67.75,2.314550249431355,0.0,0
